id,text,label,origin,type,language,split,translated_text
en_9290,@USER__________ they want to double my infliximab but have to have a trough test first & back on steroids & he gave me imodium x,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER__________ wollen sie mein Infliximab verdoppeln, aber ich muss erst einen Trough-Test durchführen und wieder auf Steroiden stehen und er hat mir Imodium gegeben"
en_14483,anyone have nerve damage symptoms (ms like) from enbrel or humira? #rheum,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Hat jemand Symptome von Nervenschädigungen (ähnlich wie MS) nach Enbrel oder Humira? rheum
en_17115,@USER__________ @USER___ @USER___________ is that just spiriva or any lama? some pts not on spriva - cant tolerate - do you make exception?,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER__________ USER___ USER___________ ist das nur Spiriva oder irgendwas anderes Lama? Einige Patienten können es nicht vertragen - machen Sie eine Ausnahme?
en_14016,"the miralax is behind (and out of) me, now it's time to drink the magnesium citrate. it's sour. at least it's only 10oz. #sheenascope2014",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Das Miralax liegt hinter mir (und aus dem Lager), jetzt trinke ich das Magnesiumcitrat. Es ist sauer. zumindest ist es nur 10oz. sheenascope2014"
en_12198,Watch free Achat Nolvadex France Pharmacie Remise sur R organise HTTPURL________________,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Schauen Sie sich kostenlos Achat Nolvadex in Frankreich Pharmacie Remise sur R an. HTTPURL________________
en_16539,She said its a pre asthma symptom. So hello to ventolin and antihistamine.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Sie sagte, es sei ein Vorzeichen der Asthma. Also Hallo zu Ventolin und Antihistaminikum."
en_11657,@USER_______ i hated being on paxil for that reason. way to make you *more* depressed. x.x,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_______ hasse ich auf Paxil gewesen, weil das Grund dafür ist, dass man mehr depressiv wird. x.x"
en_11703,azithromycin and levofloxacin use are linked with increase risk of cardiac arrhythmias and death #health,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Azithromycin und Levofloxacin werden mit einem erhöhten Risiko von Herzrhythmusstörungen und Tod in Verbindung gebracht Gesundheit
en_15830,This commercial for Victoza has me wondering why one would take it. Seems like the only side affect it doesnt cause is instant death.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Dieser Werbespot für Victoza lässt mich fragen, warum man ihn einnehmen sollte. Scheint, als ob der einzige Nebenwirkung, den er nicht verursacht, der Tod im Augenblick ist."
en_8065,@USER________ Doc put me on lamictal. Not sure if it helps. Im not bipolar but he likes to experiment. Psychosis not as fun as 1 might think,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER________ Der Arzt hat mich auf Lamictal gesetzt. Ich bin unsicher, ob es mir helft. Ich bin nicht bipolar, aber er mag experimentieren. Psychose ist nicht so spaß wie man denkt"
en_2862,vyvanse = a good mood in a pill,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Vyvanse  ein gutes Gefühl in einer Tablette
en_6439,"@USER_________ @USER_______ @USER__________ @USER_ @USER_______ also fosamax detectable p 10yrs, arava p 2yrs, avodart 6mo",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER_________ BENUTZER_______ BENUTZER__________ BENUTZER_ BENUTZER_______ auch Fosamax nachweisbar bis zu 10 Jahren, Arava bis zu 2 Jahren, Avodart 6 Monate"
en_10937,"have been in a lot of pain all day though and i feel and look like a zombie. seroquel is quite an annoying medication, ugh. -.-",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich bin heute ganz am Schmerz gelegen und ich sehe und fühle mich wie ein Zombie. Seroquel ist eine recht peinliche Medikament, ugh. -.-"
en_2677,@USER_________ @USER_________ i didn't find it any more sedative than just venlafaxine alone. prob a little less so :),1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,BENUTZER_________ BENUTZER_________ Ich habe es nicht mehr beruhigend gefunden als nur Venlafaxine allein. Vielleicht etwas weniger so )
en_15973,"@USER______ @USER____ @USER___________ when I did Humira for my Crohn's it felt like acid, hubby had to shoot me up. Made my lupus flare too",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER______ BENUTZER____ BENUTZER___________ Als ich Humira für meine Crohn's einnahm, fühlte es mir wie Säure, mein Mann musste mich injizieren. Es hat auch meine Lupus aktiviert"
en_10488,"“@USER___: @USER________ His parents are dead, and he's given Gotham everything.” Patient: Bruce Wayne. 1 Sativa lozenge. Repeat as needed",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER___ BENUTZER________ Sein Eltern sind tot, und er hat Gotham alles gegeben. Patient Bruce Wayne. 1 Sativa-Löffelzucker. Wiederholen, wenn nötig"
en_13306,"Most abused prescription drugs by teens, from home: opioids- OxyContin & Vicodin, depressants-Xanax, Valium & stimulants -Concerta, Adderall",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Die am häufigsten missbrauchten Arzneimittel von Teenagern aus dem eigenen Haushalt Opioide - OxyContin  Vicodin, Hemmstoffe - Xanax, Valium und Stimulanzien - Concerta, Adderall"
en_5615,"@USER______ doesn't work. Citilopram then fluoxetine before, bothe did nothing for my mood but made me vomit so much I lost 4 stone in 6mo.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER______ funktioniert nicht. Citilopram dann Fluoxetin vorher, beide haben mir meinen Humor nicht geholfen, aber mich sehr viel gemacht haben, dass ich 4 Pfund in 6 Monaten verloren habe."
en_6809,@USER___________ twitter doesn't allow space in 1 tweet to paint a portrait of bipolar terror.  lithium and lamictal are the chair &amp; whip.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"An Benutzer___________ twitter erlaubt keinen Leerlauf in einem Tweet, um ein Porträt der bipolaren Angst zu malen. Lithium und Lamictal sind Stuhl und Peitsche."
en_11599,rt @USER_________: paxil makes it nearly impossible to cry.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"rt Benutzer_________ Paxil macht es fast unmöglich, zu weinen."
en_1740,essentials for finals : adderall  coffee redbull  stress ball alcohol  weed  and a god damn miracle,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Notwendigkeiten für Prüfungen  Adderall Kaffee Red Bull Stressball Alkohol Hanf und ein ganzes Wunder
en_1248,pt of mine died from cipro rt @USER_________: @USER_____ if only more doctors thought like you! i lost my entire life to 12 cipro pills,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Patient meines starb an Cipro. rt Benutzer_________ Benutzer_____ wenn nur mehr Ärzte wie du denken würden! ich habe mein ganzes Leben an 12 Cipro-Tabletten verloren
en_15873,11 hours sleep and still i feel tired and dizzy #venlafaxine #day10,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,11 Stunden Schlaf und trotzdem fühle ich mich erschöpft und schwankend Venlafaxine Tag10
en_14608,@USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.-I coulda had bananas?,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Benutzer_____ Bananen enthalten eine natürliche Substanz, die ein Menschen glücklich machen kann - Die gleiche Substanz findet man in Prozac.-Könnte ich bananen genommen haben?"
en_16932,if the ending of this movie is just me in a mental institution due to side effects from my paxil i'm gonna be really pissed.#sideeffects,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"wenn das Ende dieses Films nur mein Aufenthalt in einer psychiatrischen Klinik aufgrund der Nebenwirkungen von meiner Paxil ist, werde ich wirklich zornig sein. Nebenwirkungen"
en_3174,@USER_____ @USER__________ trazodone was evil. turned you all flat :(,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Benutzer_____ Benutzer__________ Trazodon war böse. Sie haben alle flach gemacht (
en_7865,"@USER_______ it's be hilare if your whole house was filled with smoke addicts and it turned a horrid, nicotine yellow like on still game!",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Benutzer_______ es wäre lustig, wenn dein ganzes Haus von Rauchsuchern gefüllt wäre und es sich in eine horrider, nicotin-gelbe Farbe wie auf Still Game verwandelte!"
en_15990,also see: ruth's eyes in panels 2 and 4 which is what happens when badfeel happens in the middle of seroquel somnolence,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"auch siehe Ruths Augen in Panels 2 und 4, was passiert, wenn schlechte Empfindungen im Mittelpunkt von Seroquel-Schlaf stehen"
en_4998,lncRNA study from The Medical School of Jiangnan University: Downregulation of lncRNA GAS5 Confers Tamoxifen Resistance by Activating miR-222 in #BreastCancer HTTPURL________________ HTTPURL________________,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Studie zur lncRNA am Medizinischen Institut der Jiangnan-Universität Die Unterdrückung von lncRNA GAS5 verleiht Resistenz gegen Tamoxifen durch die Aktivierung von miR-222 bei Brustkrebs HTTPURL________________ HTTPURL________________
en_17770,“@USER_____: Bananas contain a natural chemical that can make a person happy - The same chemical found in Prozac.” MOLTO BENE,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"""USER_____ Bananen enthalten ein natürliches Chemikalien, das eine Person glücklich machen kann - Das gleiche Chemikalien findet man in Prozac."" MOLTO GUT"
en_1172,"@USER________ sometimes it never ends. So sorry. Topomax is miserable with parasthesia, cognitive problems, kidney stones. Lamictal's good",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER________ manchmal scheint es nie zu Ende zu gehen. Entschuldigung. Topomax ist miserabel mit Parasthesie, kognitiven Problemen, Niersteinen. Lamictal's gut"
en_11386,I get want my Ibrance and Letrozole have chemo and go to heaven to see my mom!,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich möchte meine Ibrance und Letrozole haben und ins Himmel gehen, um meiner Mutter zu sehen!"
en_12610,@USER_____  I need Prozac whatever it is,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER_____ ich brauche Prozac was immer es ist
en_1234,@USER_____ @USER_____ @USER____ each brain is different.  the ssri i'm on has worked really well.  prozac made me a zombie. #brains,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_____ USER_____ USER____ jedes Gehirn ist anders. Die SSRI, die ich nehme, hat sehr gut funktioniert. Prozac machte mich zu einem Zombie. Gehirne"
en_1934,"Only one day in and Mirtazapine is like fluoxetine all over again, it just makes me so tiered",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Nur einen Tag in und Mirtazapine ist wie Fluoxetine wieder, es macht mich nur so müde"
en_15122,scared of my #humira. keep feeling like i'm having a heart attack or panic attack. anyone else have these problems? #crohns #ra #help,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Angst vor meiner Humira. immer noch fühle ich mich wie bei einem Herzanfall oder Panikanfall. hat jemand das gleiche Problem? Crohns RA hilfe
en_10016,@USER_______ reppin zoloft&amp;seroquel since last november. i'm hella gainin weight too awesome i'm fat and can't cum i own,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_______ reppin ZoloftampSeroquel seit letzten November. ich habe zu viel Gewicht zugenommen, was toll ist. ich bin fett und kann nicht kommen, ich besitze"
en_7499,"Oh hey. Much like other anti-convulsants, Lamictal dehydrates you. So much is explained.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Hallo. Vieles wird erklärt, wie andere Antikonvulsiva Lamictal dich entwässert."
en_17169,rt @USER________: my medication gives me weird &amp; bizarre dreams. not all bad though. last night i had dinner with the rolling stones #cipro',1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"rt USER________ meine Medikamenten lassen mir seltsame und bizarre Träume zu. Nicht alles schlecht, aber letzte Nacht aß ich mit den Rolling Stones Abendbrot cipro'"
en_15899,"rt @USER___: finding out i'm allergic to fluoxetine was a bit of a shock tho. mind, only someone from yorkshire could be actually allergic '",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"rt USER___ herauszufinden, dass ich gegen Fluoxetin allergisch bin, war ein bisschen überraschend. Doch nur jemand aus Yorkshire könnte wirklich allergisch sein '"
en_15107,my life would be so much easier if i was prescribed to vyvanse,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"mein Leben wäre so viel einfacher, wenn ich Vyvanse verschrieben bekommen würde"
en_2633,@USER_______ im on cypro . actually in dying on cypro,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER_______ ich bin auf Cypro. Tatsächlich sterbe ich auf Cypro
en_9232,accidentally asphyxiating yourself trying to suck a throat lozenge when you have a stuffed nose. #that,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"versehentlich sich erdrosseln zu töten, indem man versucht, eine Kehlkopf-Löffelzucker zu saugen, wenn man einen verstopften Nasenraum hat. das"
en_9169,I've got enough crap to frett over w/o Forest Labs ceasing Namenda production. It helps my mom in combination w/Aricept. #DamnYouForestLabs,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich habe genug Scheiße, um mich zu sorgen, ohne dass Forest Labs die Namenda-Produktion einstellt. Sie hilft meiner Mutter in Kombination mit Aricept. DamnYouForestLabs"
en_4704,who's got adderall vyvanse of focalin,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"wer hat Adderall, Vyvanse oder Focalin?"
en_15575,i don't like taking seroquel at night. makes me crabby the whole time the following day. something about feeling sluggish and groggy. aargh.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"ich mag es nicht, Seroquel nachts zu nehmen. Es macht mich ganz am Tag krabbelig. etwas daran, langsam und betäubt zu fühlen. aargh."
en_927,"@USER__________ @USER________ @USER______ @USER_____ @USER________ @USER___________ @USER___________ @USER__________ @USER_____ @USER_______ @USER_____ @USER___________ @USER__________ @USER_____ (4) In the event any ancom/ansyn/etc decided to exert state-like power over me, my coalition with them would be over. But not before. After all -- the goal is state abolition first and foremost.",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER__________ USER________ USER______ USER_____ USER________ USER___________ USER___________ USER__________ USER_____ USER_______ USER_____ USER___________ USER__________ USER_____ (4) Im Falle, dass irgendein AncomAnsynusw. mich mit staatlichen Machtverhältnissen bedroht, wäre meine Koalition mit ihnen beendet. Aber nicht vorher. Nach allen -- der Ziel ist die Abschaffung des Staates zuerst und zunächsten."
en_4306,i'm crazy! gee i wonder why! thats it! i got a whole canister of seroquel xr! i'm going to start throwing them at higher educated people!,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,ich bin verrückt! gee ich weiß warum! das ist es! ich habe einen ganzen Dosenseroquel xr! ich werde sie höhergebildeten Menschen werfen!
en_11901,@USER_________ I must have a small/overactive bladder 'cause I go like 58 times a day.  Maybe I need to take spiriva or something,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER________ Ich muss wahrscheinlich eine kleineüberaktive Harnblase haben, denn ich gehe wie 58 Mal täglich. Vielleicht brauche ich Spiriva oder etwas anderes"
